2,1.6927719116210938e-05
3,3.1948089599609375e-05
4,6.508827209472656e-05
5,0.00012493133544921875
6,0.00020694732666015625
7,0.0003249645233154297
8,0.0011069774627685547
9,0.0014293193817138672
10,0.0013360977172851562
11,0.002051115036010742
12,0.0030031204223632812
13,0.003906965255737305
14,0.004648923873901367
15,0.004609107971191406
16,0.004275083541870117
17,0.007483243942260742
18,0.009441614151000977
19,0.007865190505981445
20,0.012630939483642578
21,0.017174959182739258
22,0.012857913970947266
23,0.01419377326965332
24,0.021446943283081055
25,0.021492958068847656
26,0.02292013168334961
27,0.018948793411254883
28,0.02158498764038086
29,0.027248859405517578
30,0.024171113967895508
31,0.03128218650817871
32,0.033911943435668945
33,0.03345823287963867
34,0.038249969482421875
35,0.04305577278137207
36,0.04304695129394531
37,0.046972036361694336
38,0.05342388153076172
39,0.05385279655456543
40,0.0693821907043457
41,0.09310293197631836
42,0.06802010536193848
43,0.07071518898010254
44,0.07496285438537598
45,0.08139705657958984
46,0.08564376831054688
47,0.09907293319702148
48,0.11843299865722656
49,0.15883994102478027
50,0.12371826171875
51,0.15026473999023438
52,0.12810897827148438
53,0.27376222610473633
54,0.2804250717163086
55,0.16133689880371094
56,0.15301179885864258
57,0.16689109802246094
58,0.23880290985107422
59,0.18135690689086914
60,0.19175291061401367
61,0.20024490356445312
62,0.2148139476776123
63,0.22054767608642578
64,0.25046706199645996
65,0.24822783470153809
66,0.2646338939666748
67,0.3066108226776123
68,0.2718081474304199
69,0.280789852142334
70,0.3072531223297119
71,0.3053462505340576
72,0.3433101177215576
73,0.3472931385040283
74,0.35166215896606445
75,0.3622751235961914
76,0.3757631778717041
77,0.3854069709777832
78,0.4205801486968994
79,0.41522979736328125
80,0.43930912017822266
81,0.49260377883911133
82,0.46514201164245605
83,0.48360562324523926
84,0.49208784103393555
85,0.5167491436004639
86,0.5359711647033691
87,0.5474328994750977
88,0.5757410526275635
89,0.5890779495239258
90,0.6340432167053223
91,0.6364500522613525
92,0.650076150894165
93,0.6714727878570557
94,0.6929919719696045
95,0.6954159736633301
96,0.7061667442321777
97,0.7727842330932617
98,0.7461378574371338
99,0.7637622356414795
100,0.8094301223754883
101,0.8096210956573486
102,0.8762598037719727
103,0.9305012226104736
104,0.8813679218292236
105,0.9180819988250732
106,0.9386589527130127
107,0.962486982345581
108,1.098539113998413
109,1.0533971786499023
110,1.1214168071746826
111,1.1249768733978271
112,1.1507582664489746
113,1.2151119709014893
114,1.1779329776763916
115,1.2227859497070312
116,1.2749059200286865
117,1.300692081451416
118,1.2905290126800537
119,1.3118619918823242
120,1.390117883682251
121,1.3976190090179443
122,1.4256038665771484
123,1.4960319995880127
124,1.6282758712768555
125,1.602234125137329
126,1.5841128826141357
127,1.6499199867248535
128,1.640071153640747
129,1.6819829940795898
130,1.740060806274414
131,1.7589497566223145
132,1.7986900806427002
133,1.8482041358947754
134,1.9346890449523926
135,2.112520217895508
136,2.0903220176696777
137,2.028311014175415
138,2.084113836288452
139,2.087815999984741
140,2.1884379386901855
141,2.186892032623291
142,2.3176121711730957
143,2.272069215774536
144,2.346729040145874
145,2.4796810150146484
146,2.557025909423828
147,2.5417561531066895
148,2.6233108043670654
149,2.5750508308410645
150,2.651942253112793
151,2.67521595954895
152,2.8010261058807373
153,2.921938896179199
154,3.0062880516052246
155,2.97983980178833
156,2.958953857421875
157,3.041635036468506
158,3.1557986736297607
159,3.16040301322937
160,3.320262908935547
161,3.378781318664551
162,3.3483102321624756
163,3.412233829498291
164,3.473818063735962
165,3.475565195083618
166,3.6595981121063232
167,3.8525428771972656
168,3.7424540519714355
169,3.9404489994049072
170,3.914738178253174
171,3.9351511001586914
172,5.241262912750244
173,5.244865894317627
174,5.262387037277222
175,9.554538011550903
176,4.373007774353027
